358,-2.947204,53.491448,3,1,1,1,3,2016,631400283
359,-2.941061,53.39840699999999,3,1,1,1,1,2016,42442616
360,-2.733325,53.457643999999995,2,1,1,2,2,2016,613361797
361,-3.001906,53.649953000000004,3,1,9,2,1,2016,24475773
362,-2.904127,53.40784300000001,3,4,1,2,1,2016,4002275
363,-3.0266490000000004,53.42066,3,4,1,1,1,2016,25961825
364,-3.07767,53.420390000000005,3,4,4,1,1,2016,154370868
365,-3.029944,53.421881000000006,3,1,1,1,4,2016,25455735
366,-2.8496599999999996,53.34843000000001,3,1,1,1,1,2016,4987905
367,-2.985786,53.434676,3,1,1,1,4,2016,551953144
368,-2.907117,53.358137,3,4,1,1,1,2016,4330815
369,-2.89055,53.492387,2,4,2,2,3,2016,24656512
370,-3.068133,53.553711,2,4,2,2,1,2016,24868506
371,-3.089347,53.369162,3,4,1,2,1,2016,153692024
372,-3.057332,53.36545,3,1,1,1,1,2016,153834105
373,-2.989,53.429148,3,1,1,1,2,2016,80058521
374,-2.962376,53.453869999999995,3,1,1,1,1,2016,38748348
375,-2.89356,53.426188,3,4,1,1,1,2016,490932740
376,-2.951406,53.492611,3,1,1,1,1,2016,6108640
377,-2.976937,53.444582999999994,3,4,1,1,4,2016,32274829
378,-2.837805,53.346778,3,1,1,1,1,2016,257121062
379,-2.8677669999999997,53.374547,3,1,1,1,1,2016,4239396
380,-2.855193,53.465669999999996,3,1,1,1,1,2016,4891469
381,-2.841322,53.35986,3,1,1,1,1,2016,675327172
382,-2.978761,53.403416,2,1,2,2,1,2016,4472893
383,-2.98631,53.402015000000006,3,4,8,1,1,2016,155308041
384,-2.918834,53.423658999999994,3,1,1,1,3,2016,489833723
385,-2.9303369999999997,53.433539,2,1,1,1,1,2016,489867092
386,-2.929923,53.415285,3,1,1,1,1,2016,12158952
387,-2.919909,53.405106,3,4,1,1,1,2016,475495196
388,-3.005995,53.499956999999995,2,1,1,1,1,2016,156084716
389,-2.914472,53.38868000000001,3,4,1,1,1,2016,511863368
390,-2.836268,53.423241000000004,3,1,1,1,1,2016,31512167
391,-2.975742,53.410848,3,1,1,1,1,2016,154469130
392,-3.052382,53.382312,2,1,1,1,1,2016,154726169
393,-2.895312,53.462302,3,1,9,2,1,2016,32255702
394,-2.897034,53.397468999999994,2,1,1,1,1,2016,4002294
395,-2.988881,53.455164,3,1,1,1,1,2016,155419688
396,-2.893509,53.422341,3,1,1,1,1,2016,23692081
397,-2.883917,53.399526,3,1,1,1,1,2016,561284349
398,-3.022536,53.336997,3,4,1,1,1,2016,153753608
399,-2.983157,53.403569,2,4,1,1,1,2016,4472885
400,-2.9856130000000003,53.407656,3,7,1,1,1,2016,670894170
401,-2.634573,53.45971899999999,3,4,1,1,1,2016,23104628
402,-2.842695,53.411896999999996,2,4,1,1,2,2016,26996099
403,-3.0204419999999996,53.38894499999999,3,1,1,1,1,2016,255956538
404,-2.930976,53.405614,3,4,1,1,1,2016,28811321
405,-3.134024,53.385286,2,1,1,1,1,2016,563070164
406,-2.9997540000000003,53.470498,2,1,1,1,1,2016,553326372
407,-3.0015169999999998,53.459633999999994,2,4,1,1,1,2016,38613184
408,-2.978416,53.409352,3,4,1,1,4,2016,4190305
409,-3.0475209999999997,53.437225,3,1,1,1,1,2016,154360722
410,-2.704926,53.453428,3,1,1,1,1,2016,25535828
411,-3.034877,53.503531,3,1,1,1,2,2016,195599788
412,-2.928834,53.381161999999996,3,1,1,1,1,2016,4045195
413,-2.719407,53.444155,3,1,1,1,1,2016,166775593
414,-2.969857,53.424622,2,1,1,1,1,2016,31291841
415,-3.073254,53.381255,3,1,1,1,1,2016,31574092
416,-3.032048,53.392585,3,4,1,2,1,2016,39271052
417,-2.976573,53.642458999999995,3,1,1,2,1,2016,24480381
418,-2.912824,53.44936,3,4,9,1,1,2016,32479855
419,-3.088847,53.368995999999996,3,1,2,2,2,2016,153692024
420,-2.976728,53.411837,3,4,1,1,1,2016,154708822
421,-2.895249,53.3855,3,1,1,1,1,2016,4241056
422,-2.999259,53.459077,3,1,1,1,4,2016,553772514
423,-3.070374,53.370152000000004,2,1,2,2,1,2016,153530382
424,-2.8246729999999998,53.414315,3,1,4,1,1,2016,38860337
425,-3.022913,53.327024,3,1,2,2,1,2016,153753604
426,-2.896616,53.421220999999996,3,1,5,2,1,2016,489842555
427,-2.936491,53.423828,2,4,1,1,1,2016,38657387
428,-2.877191,53.368681,3,4,4,2,1,2016,4015404
429,-2.932771,53.436774,3,4,1,2,3,2016,155477739
430,-2.846172,53.367224,3,1,1,1,1,2016,4265319
431,-2.645139,53.471213,2,1,1,1,2,2016,23037839
432,-2.909549,53.446913,2,4,1,2,1,2016,32479817
433,-2.987034,53.466432999999995,3,1,1,1,2,2016,15749407
434,-3.002949,53.623751,3,1,1,1,2,2016,22571159
435,-3.0358389999999997,53.427313,3,1,1,1,2,2016,25474939
436,-2.946296,53.41202,2,1,1,1,1,2016,489853574
437,-2.730525,53.453345999999996,2,4,2,2,6,2016,339829442
